timestamp,IFPID,Outcome,User ID,Screen Name,IP addr,Op Type,Order ID,isBuy,isLong,With MM,By Agent,Matching Order ID,Matching User ID,Matching Screen Name,Order Price,Order Qty,Trade Price,Trade Qty,Low Fuse,Max Bid,Min Ask,High Fuse,Min Qty,Divest Only
2020-04-08 13:52:17,"SP2K3K","b",128491,"matt1864","75.130.110.32","orderCreate",1353911,true,true,,false,,,,5,10,,,,,,,,
2020-04-08 13:53:13,"SP2K3K","b",128491,"matt1864","75.130.110.32","orderCancel",1353911,true,true,,false,,,,5,10,,,,,,,,
2020-04-08 14:06:05,"SP2K3K","a",127881,"lauriec","78.210.82.161","orderCreate",1353913,true,true,,false,,,,3,1,,,,,,,,
2020-04-08 14:16:12,"SP2K3K","b",623,"phyvette","176.140.225.218","orderCreate",1353915,true,true,,false,,,,5,50,,,,,,,,
2020-04-08 14:43:46,"SP2K3K","a",3150,"mbmb","90.107.45.26","orderCreate",1353920,true,true,,false,,,,11,50,,,,,,,,
2020-04-08 14:43:58,"SP2K3K","b",3150,"mbmb","90.107.45.26","orderCreate",1353921,true,true,,false,,,,11,50,,,,,,,,
2020-04-08 15:02:27,"SP2K3K","b",3251,"napinou","91.168.141.160","orderCreate",1353940,true,true,,false,,,,16,100,,,,,,,,
2020-04-08 15:03:34,"SP2K3K","a",3251,"napinou","91.168.141.160","orderCreate",1353942,true,true,,false,,,,20,140,,,,,,,,
2020-04-08 15:04:22,"SP2K3K","b",3251,"napinou","91.168.141.160","orderCancel",1353940,true,true,,false,,,,16,100,,,,,,,,
2020-04-08 15:05:08,"SP2K3K","b",3251,"napinou","91.168.141.160","orderCreate",1353943,true,true,,false,,,,12,100,,,,,,,,
2020-04-08 15:05:46,"SP2K3K","a",18109,"silence","77.146.13.152","orderCreate",1353948,true,true,,false,,,,45,500,,,,,,,,
2020-04-08 15:05:59,"SP2K3K","b",18109,"silence","77.146.13.152","orderCreate",1353949,true,true,,false,,,,15,500,,,,,,,,
2020-04-08 15:28:45,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1353977,true,true,,false,,,,51,40,,,,,,,,
2020-04-08 15:40:19,"SP2K3K","a",127739,"mateuszpkruk","73.79.203.82","orderCreate",1353983,true,true,,false,,,,52,1,,,,,,,,
2020-04-08 16:25:52,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCreate",1354015,true,true,,false,,,,55,250,,,,,,,,
2020-04-08 16:28:56,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354017,false,true,,false,1354016,10872,"gazerty",85,0,85,100,,,,,,
2020-04-08 16:28:56,"SP2K3K","a",10872,"gazerty","91.174.86.192","trade",1354016,true,true,,false,1354017,2,"synt",85,0,85,100,,,,,,
2020-04-08 16:28:56,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354018,false,true,,false,1353949,18109,"silence",15,0,15,100,,,,,,
2020-04-08 16:28:56,"SP2K3K","b",18109,"silence","77.146.13.152","trade",1353949,true,true,,false,1354018,2,"synt",15,400,15,100,,,,,,
2020-04-08 16:28:56,"SP2K3K","a",10872,"gazerty","91.174.86.192","orderCreate",1354016,true,true,,false,,,,85,100,,,,,,,,
2020-04-08 16:39:55,"SP2K3K","b",18109,"silence","77.146.13.152","orderCreate",1354020,false,true,,false,,,,30,100,,,,,,,,
2020-04-08 16:53:37,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1353977,true,true,,false,,,,51,40,,,,,,,,
2020-04-08 16:54:28,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354023,true,true,,false,,,,71,40,,,,,,,,
2020-04-08 17:08:25,"SP2K3K","b",623,"phyvette","176.140.225.218","orderCancel",1353915,true,true,,false,,,,5,50,,,,,,,,
2020-04-08 18:29:39,"SP2K3K","b",67535,"echodeltapapa","37.120.204.172","orderCreate",1354078,true,true,,false,,,,20,10,,,,,,,,
2020-04-08 18:32:44,"SP2K3K","b",21086,"xen","86.195.205.163","orderCreate",1354079,true,true,,false,,,,6,40,,,,,,,,
2020-04-08 20:53:02,"SP2K3K","a",22281,"krosviark","82.235.185.243","orderCreate",1354146,true,true,,false,,,,80,10,,,,,,,,
2020-04-08 20:53:02,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354147,false,true,,false,1354146,22281,"krosviark",80,0,80,10,,,,,,
2020-04-08 20:53:02,"SP2K3K","a",22281,"krosviark","82.235.185.243","trade",1354146,true,true,,false,1354147,2,"synt",80,0,80,10,,,,,,
2020-04-08 20:53:02,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354148,false,true,,false,1354078,67535,"echodeltapapa",20,0,20,10,,,,,,
2020-04-08 20:53:02,"SP2K3K","b",67535,"echodeltapapa","37.120.204.172","trade",1354078,true,true,,false,1354148,2,"synt",20,0,20,10,,,,,,
2020-04-09 03:06:08,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1354225,true,true,,false,,,,16,10000,,,,,,,,
2020-04-09 03:06:14,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354228,false,true,,false,1354226,39619,"proxy",29,0,29,40,,,,,,
2020-04-09 03:06:14,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1354226,true,true,,false,1354228,2,"synt",29,0,29,40,,,,,,
2020-04-09 03:06:14,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354227,false,true,,false,1354023,21086,"xen",71,0,71,40,,,,,,
2020-04-09 03:06:14,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1354023,true,true,,false,1354227,2,"synt",71,0,71,40,,,,,,
2020-04-09 03:06:14,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1354226,true,true,,false,,,,29,40,,,,,,,,
2020-04-09 03:17:18,"SP2K3K","b",18109,"silence","77.146.13.152","trade",1354020,false,true,,false,1354234,128781,"rainbird",30,90,30,10,,,,,,
2020-04-09 03:17:18,"SP2K3K","b",128781,"rainbird","185.228.230.21","trade",1354234,true,true,,false,1354020,18109,"silence",30,0,30,10,,,,,,
2020-04-09 03:17:18,"SP2K3K","b",128781,"rainbird","185.228.230.21","orderCreate",1354234,true,true,,false,,,,30,10,,,,,,,,
2020-04-09 03:28:13,"SP2K3K","b",55937,"jgam","207.45.249.137","orderCreate",1354270,true,true,,false,,,,20,200,,,,,,,,
2020-04-09 03:28:59,"SP2K3K","b",55937,"jgam","207.45.249.150","orderCancel",1354270,true,true,,false,,,,20,200,,,,,,,,
2020-04-09 03:29:26,"SP2K3K","b",55937,"jgam","207.45.249.132","orderCreate",1354272,true,true,,false,,,,20,1000,,,,,,,,
2020-04-09 03:35:18,"SP2K3K","b",55937,"jgam","207.45.249.132","orderCancel",1354272,true,true,,false,,,,20,1000,,,,,,,,
2020-04-09 03:35:32,"SP2K3K","b",55937,"jgam","207.45.249.137","orderCreate",1354286,true,true,,false,,,,20,500,,,,,,,,
2020-04-09 04:06:54,"SP2K3K","b",18109,"silence","77.146.13.152","trade",1354020,false,true,,false,1354329,39619,"proxy",30,0,30,90,,,,,,
2020-04-09 04:06:54,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1354329,true,true,,false,1354020,18109,"silence",30,0,30,90,,,,,,
2020-04-09 04:06:54,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1354329,true,true,,false,,,,30,90,,,,,,,,
2020-04-09 04:07:06,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1354330,true,true,,false,,,,21,1000,,,,,,,,
2020-04-09 04:44:16,"SP2K3K","a",19759,"3sigma","82.229.111.193","orderCreate",1354359,true,true,,false,,,,60,2000,,,,,,,,
2020-04-09 07:17:08,"SP2K3K","b",18109,"silence","93.23.107.35","orderCancel",1353949,true,true,,false,,,,15,400,,,,,,,,
2020-04-09 07:17:13,"SP2K3K","a",18109,"silence","93.23.107.35","orderCancel",1353948,true,true,,false,,,,45,500,,,,,,,,
2020-04-09 07:25:16,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354400,false,true,,false,,,,77,40,,,,,,,,
2020-04-09 07:25:42,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354401,true,true,,false,,,,63,30,,,,,,,,
2020-04-09 07:36:09,"SP2K3K","a",756,"coltrane","185.24.184.194","orderCreate",1354412,true,true,,false,,,,61,300,,,,,,,,
2020-04-09 08:42:42,"SP2K3K","a",65936,"flo1810","176.168.224.138","orderCreate",1354438,true,true,,false,,,,65,100,,,,,,,,
2020-04-09 08:48:04,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1354400,false,true,,false,1354449,15541,"seabird",77,33,77,7,,,,,,
2020-04-09 08:48:04,"SP2K3K","a",15541,"seabird","82.224.73.18","trade",1354449,true,true,,false,1354400,21086,"xen",77,0,77,7,,,,,,
2020-04-09 08:48:04,"SP2K3K","a",15541,"seabird","82.224.73.18","orderCreate",1354449,true,true,,false,,,,77,7,,,,,,,,
2020-04-09 08:52:24,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1354400,false,true,,false,1354455,4418,"rajx2",77,0,77,33,,,,,,
2020-04-09 08:52:24,"SP2K3K","a",4418,"rajx2","98.3.36.93","trade",1354455,true,true,,false,1354400,21086,"xen",77,0,77,33,,,,,,
2020-04-09 08:52:24,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCreate",1354455,true,true,,false,,,,77,33,,,,,,,,
2020-04-09 08:52:32,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCancel",1354015,true,true,,false,,,,55,250,,,,,,,,
2020-04-09 08:52:47,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCreate",1354456,true,true,,false,,,,63,97,,,,,,,,
2020-04-09 09:07:44,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354477,true,true,,false,,,,71,30,,,,,,,,
2020-04-09 09:07:51,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1354401,true,true,,false,,,,63,30,,,,,,,,
2020-04-09 09:08:01,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354478,true,true,,false,,,,66,30,,,,,,,,
2020-04-09 09:52:18,"SP2K3K","a",20478,"hebb","192.222.197.54","orderCreate",1354507,true,true,,false,,,,72,1,,,,,,,,
2020-04-09 12:35:26,"SP2K3K","a",127739,"mateuszpkruk","71.60.214.89","orderCancel",1353983,true,true,,false,,,,52,1,,,,,,,,
2020-04-09 13:47:24,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCancel",1354456,true,true,,false,,,,63,97,,,,,,,,
2020-04-09 13:47:38,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCreate",1354659,true,true,,false,,,,67,97,,,,,,,,
2020-04-09 14:49:50,"SP2K3K","b",3150,"mbmb","90.107.45.26","orderCancel",1353921,true,true,,false,,,,11,50,,,,,,,,
2020-04-09 15:14:28,"SP2K3K","b",128886,"jsgold","72.224.33.235","orderCreate",1354893,true,true,,false,,,,28,1,,,,,,,,
2020-04-09 15:14:28,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354895,false,true,,false,1354893,128886,"jsgold",28,0,28,1,,,,,,
2020-04-09 15:14:28,"SP2K3K","b",128886,"jsgold","72.224.33.235","trade",1354893,true,true,,false,1354895,2,"synt",28,0,28,1,,,,,,
2020-04-09 15:14:28,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354894,false,true,,false,1354507,20478,"hebb",72,0,72,1,,,,,,
2020-04-09 15:14:28,"SP2K3K","a",20478,"hebb","192.222.197.54","trade",1354507,true,true,,false,1354894,2,"synt",72,0,72,1,,,,,,
2020-04-09 15:14:35,"SP2K3K","b",128886,"jsgold","72.224.33.235","orderCreate",1354896,true,true,,false,,,,29,30,,,,,,,,
2020-04-09 15:14:35,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354897,false,true,,false,1354477,21086,"xen",71,0,71,30,,,,,,
2020-04-09 15:14:35,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1354477,true,true,,false,1354897,2,"synt",71,0,71,30,,,,,,
2020-04-09 15:14:35,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354898,false,true,,false,1354896,128886,"jsgold",29,0,29,30,,,,,,
2020-04-09 15:14:35,"SP2K3K","b",128886,"jsgold","72.224.33.235","trade",1354896,true,true,,false,1354898,2,"synt",29,0,29,30,,,,,,
2020-04-09 15:14:45,"SP2K3K","b",128886,"jsgold","72.224.33.235","orderCreate",1354899,true,true,,false,,,,33,9,,,,,,,,
2020-04-09 15:14:45,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354901,false,true,,false,1354899,128886,"jsgold",33,0,33,9,,,,,,
2020-04-09 15:14:45,"SP2K3K","b",128886,"jsgold","72.224.33.235","trade",1354899,true,true,,false,1354901,2,"synt",33,0,33,9,,,,,,
2020-04-09 15:14:45,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354900,false,true,,false,1354659,4418,"rajx2",67,0,67,9,,,,,,
2020-04-09 15:14:45,"SP2K3K","a",4418,"rajx2","98.3.36.93","trade",1354659,true,true,,false,1354900,2,"synt",67,88,67,9,,,,,,
2020-04-09 15:32:19,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354926,false,true,,false,,,,77,30,,,,,,,,
2020-04-09 15:32:37,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354927,true,true,,false,,,,68,40,,,,,,,,
2020-04-09 15:32:40,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1354478,true,true,,false,,,,66,30,,,,,,,,
2020-04-09 16:10:37,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354955,false,true,,false,1354951,39619,"proxy",33,0,33,88,,,,,,
2020-04-09 16:10:37,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1354951,true,true,,false,1354955,2,"synt",33,0,33,88,,,,,,
2020-04-09 16:10:37,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354954,false,true,,false,1354659,4418,"rajx2",67,0,67,88,,,,,,
2020-04-09 16:10:37,"SP2K3K","a",4418,"rajx2","98.3.36.93","trade",1354659,true,true,,false,1354954,2,"synt",67,0,67,88,,,,,,
2020-04-09 16:10:37,"SP2K3K","b",2,"synt","5.49.164.229","trade",1354953,false,true,,false,1354951,39619,"proxy",32,0,32,40,,,,,,
2020-04-09 16:10:37,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1354951,true,true,,false,1354953,2,"synt",33,88,32,40,,,,,,
2020-04-09 16:10:37,"SP2K3K","a",2,"synt","5.49.164.229","trade",1354952,false,true,,false,1354927,21086,"xen",68,0,68,40,,,,,,
2020-04-09 16:10:37,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1354927,true,true,,false,1354952,2,"synt",68,0,68,40,,,,,,
2020-04-09 16:10:37,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1354951,true,true,,false,,,,33,128,,,,,,,,
2020-04-09 16:18:44,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1354926,false,true,,false,,,,77,30,,,,,,,,
2020-04-09 16:18:57,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354959,false,true,,false,,,,78,40,,,,,,,,
2020-04-09 16:19:23,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354960,false,true,,false,,,,74,30,,,,,,,,
2020-04-09 16:23:03,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1354980,true,true,,false,,,,62,50,,,,,,,,
2020-04-09 17:06:23,"SP2K3K","b",128886,"jsgold","72.224.33.235","orderCreate",1355027,false,true,,false,,,,50,40,,,,,,,,
2020-04-09 18:50:38,"SP2K3K","a",67735,"frenchbrain","2.28.205.104","orderCreate",1355074,true,true,,false,,,,66,20,,,,,,,,
2020-04-09 20:03:10,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCreate",1355099,true,true,,false,,,,66,70,,,,,,,,
2020-04-09 20:28:59,"SP2K3K","a",3860,"freaksforum.com","174.73.204.239","orderCreate",1355111,true,true,,false,,,,67,50,,,,,,,,
2020-04-09 22:02:05,"SP2K3K","a",128683,"stardust","45.49.155.86","orderCreate",1355118,true,true,,false,,,,68,100,,,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355243,false,true,,false,1355118,128683,"stardust",68,0,68,100,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",128683,"stardust","45.49.155.86","trade",1355118,true,true,,false,1355243,2,"synt",68,0,68,100,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1355242,true,true,,false,,,,34,240,,,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",2,"synt","5.49.164.229","trade",1355248,false,true,,false,1355242,39619,"proxy",34,0,34,90,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1355242,true,true,,false,1355248,2,"synt",34,0,34,90,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355247,false,true,,false,1355099,4418,"rajx2",66,0,66,70,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",4418,"rajx2","98.3.36.93","trade",1355099,true,true,,false,1355247,2,"synt",66,0,66,70,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355247,false,true,,false,1355074,67735,"frenchbrain",66,70,66,20,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",67735,"frenchbrain","2.28.205.104","trade",1355074,true,true,,false,1355247,2,"synt",66,0,66,20,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",2,"synt","5.49.164.229","trade",1355246,false,true,,false,1355242,39619,"proxy",33,0,33,50,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1355242,true,true,,false,1355246,2,"synt",34,90,33,50,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355245,false,true,,false,1355111,3860,"freaksforum.com",67,0,67,50,,,,,,
2020-04-10 02:11:35,"SP2K3K","a",3860,"freaksforum.com","174.73.204.239","trade",1355111,true,true,,false,1355245,2,"synt",67,0,67,50,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",2,"synt","5.49.164.229","trade",1355244,false,true,,false,1355242,39619,"proxy",32,0,32,100,,,,,,
2020-04-10 02:11:35,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1355242,true,true,,false,1355244,2,"synt",34,140,32,100,,,,,,
2020-04-10 02:11:53,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1355249,true,true,,false,,,,20,10000,,,,,,,,
2020-04-10 02:12:02,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCancel",1355249,true,true,,false,,,,20,10000,,,,,,,,
2020-04-10 02:12:05,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCancel",1354225,true,true,,false,,,,16,10000,,,,,,,,
2020-04-10 02:12:16,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1355250,true,true,,false,,,,21,10000,,,,,,,,
2020-04-10 02:39:15,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1354960,false,true,,false,1355253,127381,"rohankapoor",74,20,74,10,,,,,,
2020-04-10 02:39:15,"SP2K3K","a",127381,"rohankapoor","99.174.238.68","trade",1355253,true,true,,false,1354960,21086,"xen",74,0,74,10,,,,,,
2020-04-10 02:39:15,"SP2K3K","a",127381,"rohankapoor","99.174.238.68","orderCreate",1355253,true,true,,false,,,,74,10,,,,,,,,
2020-04-10 03:26:26,"SP2K3K","a",603,"klepsydre","80.118.62.73","orderCreate",1355260,true,true,,false,,,,63,1,,,,,,,,
2020-04-10 05:05:41,"SP2K3K","a",67735,"frenchbrain","2.28.205.104","orderCreate",1355308,false,true,,false,,,,73,20,,,,,,,,
2020-04-10 06:00:17,"SP2K3K","b",9949,"muggsy54","83.196.57.191","orderCreate",1355330,true,true,,false,,,,35,40,,,,,,,,
2020-04-10 06:00:17,"SP2K3K","b",2,"synt","5.49.164.229","trade",1355332,false,true,,false,1355330,9949,"muggsy54",35,0,35,40,,,,,,
2020-04-10 06:00:17,"SP2K3K","b",9949,"muggsy54","83.196.57.191","trade",1355330,true,true,,false,1355332,2,"synt",35,0,35,40,,,,,,
2020-04-10 06:00:17,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355331,false,true,,false,1354438,65936,"flo1810",65,0,65,40,,,,,,
2020-04-10 06:00:17,"SP2K3K","a",65936,"flo1810","176.168.224.138","trade",1354438,true,true,,false,1355331,2,"synt",65,60,65,40,,,,,,
2020-04-10 06:25:00,"SP2K3K","a",65936,"flo1810","176.168.224.138","orderCancel",1354438,true,true,,false,,,,65,60,,,,,,,,
2020-04-10 06:25:09,"SP2K3K","a",65936,"flo1810","176.168.224.138","orderCreate",1355340,true,true,,false,,,,64,60,,,,,,,,
2020-04-10 07:58:37,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1354959,false,true,,false,,,,78,40,,,,,,,,
2020-04-10 07:58:40,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1354960,false,true,,false,,,,74,20,,,,,,,,
2020-04-10 07:58:54,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1355385,false,true,,false,,,,72,30,,,,,,,,
2020-04-10 07:59:14,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1355386,false,true,,false,,,,78,30,,,,,,,,
2020-04-10 10:08:12,"SP2K3K","a",65535,"dm674","219.74.4.62","orderCreate",1355518,true,true,,false,,,,65,200,,,,,,,,
2020-04-10 14:12:40,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1355385,false,true,,false,1355690,129880,"bobbrown",72,0,72,30,,,,,,
2020-04-10 14:12:40,"SP2K3K","a",129880,"bobbrown","213.213.221.76","trade",1355690,true,true,,false,1355385,21086,"xen",72,0,72,30,,,,,,
2020-04-10 14:12:40,"SP2K3K","a",129880,"bobbrown","213.213.221.76","orderCreate",1355690,true,true,,false,,,,72,30,,,,,,,,
2020-04-10 15:14:02,"SP2K3K","a",21086,"xen","86.195.205.163","orderCancel",1354980,true,true,,false,,,,62,50,,,,,,,,
2020-04-10 15:14:21,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1355736,true,true,,false,,,,67,30,,,,,,,,
2020-04-10 16:01:51,"SP2K3K","a",4418,"rajx2","98.3.36.93","orderCreate",1355797,true,true,,false,,,,66,90,,,,,,,,
2020-04-11 01:42:23,"SP2K3K","a",128081,"sbelot","82.64.78.98","orderCreate",1355971,true,true,,false,,,,67,50,,,,,,,,
2020-04-11 02:26:06,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1355975,true,true,,false,,,,33,80,,,,,,,,
2020-04-11 02:26:06,"SP2K3K","b",2,"synt","5.49.164.229","trade",1355977,false,true,,false,1355975,39619,"proxy",33,0,33,80,,,,,,
2020-04-11 02:26:06,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1355975,true,true,,false,1355977,2,"synt",33,0,33,80,,,,,,
2020-04-11 02:26:06,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355976,false,true,,false,1355971,128081,"sbelot",67,0,67,50,,,,,,
2020-04-11 02:26:06,"SP2K3K","a",128081,"sbelot","82.64.78.98","trade",1355971,true,true,,false,1355976,2,"synt",67,0,67,50,,,,,,
2020-04-11 02:26:06,"SP2K3K","a",2,"synt","5.49.164.229","trade",1355976,false,true,,false,1355736,21086,"xen",67,50,67,30,,,,,,
2020-04-11 02:26:06,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1355736,true,true,,false,1355976,2,"synt",67,0,67,30,,,,,,
2020-04-11 02:26:54,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCancel",1354330,true,true,,false,,,,21,1000,,,,,,,,
2020-04-11 02:27:02,"SP2K3K","b",39619,"proxy","92.105.26.58","orderCreate",1355978,true,true,,false,,,,25,1000,,,,,,,,
2020-04-11 07:40:15,"SP2K3K","a",3150,"mbmb","90.107.45.26","orderCancel",1353920,true,true,,false,,,,11,50,,,,,,,,
2020-04-11 07:40:36,"SP2K3K","b",3150,"mbmb","90.107.45.26","orderCreate",1356015,true,true,,false,,,,26,10,,,,,,,,
2020-04-11 08:42:19,"SP2K3K","a",21086,"xen","86.195.205.163","orderCreate",1356035,false,true,,false,,,,72,30,,,,,,,,
2020-04-11 12:33:10,"SP2K3K","a",756,"coltrane","81.56.101.132","orderCreate",1356088,true,true,,false,,,,67,100,,,,,,,,
2020-04-11 12:33:13,"SP2K3K","a",756,"coltrane","81.56.101.132","orderCancel",1354412,true,true,,false,,,,61,300,,,,,,,,
2020-04-11 22:31:31,"SP2K3K","a",65535,"dm674","219.74.4.62","orderCancel",1355518,true,true,,false,,,,65,200,,,,,,,,
2020-04-11 22:31:46,"SP2K3K","a",65535,"dm674","219.74.4.62","orderCreate",1356233,true,true,,false,,,,65,100,,,,,,,,
2020-04-12 00:01:01,"SP2K3K","b",3150,"mbmb","90.107.45.26","orderCancel",1356015,true,true,,false,,,,26,10,,,,,,,,
2020-04-12 09:59:47,"SP2K3K","b",2,"synt","5.49.164.229","trade",1356484,false,true,,false,1356482,16636,"hintikoo",33,0,33,30,,,,,,
2020-04-12 09:59:47,"SP2K3K","b",16636,"hintikoo","86.247.50.24","trade",1356482,true,true,,false,1356484,2,"synt",33,0,33,30,,,,,,
2020-04-12 09:59:47,"SP2K3K","a",2,"synt","5.49.164.229","trade",1356483,false,true,,false,1356088,756,"coltrane",67,0,67,30,,,,,,
2020-04-12 09:59:47,"SP2K3K","a",756,"coltrane","81.56.101.132","trade",1356088,true,true,,false,1356483,2,"synt",67,70,67,30,,,,,,
2020-04-12 09:59:47,"SP2K3K","b",16636,"hintikoo","86.247.50.24","orderCreate",1356482,true,true,,false,,,,33,30,,,,,,,,
2020-04-12 14:17:20,"SP2K3K","a",756,"coltrane","81.56.101.132","orderCreate",1356624,false,true,,false,,,,75,30,,,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",21086,"xen","86.195.205.163","trade",1356035,false,true,,false,1356775,130181,"johndb5",72,0,72,30,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",130181,"johndb5","65.50.184.31","trade",1356775,true,true,,false,1356035,21086,"xen",75,105,72,30,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",130181,"johndb5","65.50.184.31","orderCreate",1356775,true,true,,false,,,,75,135,,,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",2,"synt","5.49.164.229","trade",1356776,false,true,,false,1356775,130181,"johndb5",75,0,75,55,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",130181,"johndb5","65.50.184.31","trade",1356775,true,true,,false,1356776,2,"synt",75,0,75,55,,,,,,
2020-04-12 18:49:49,"SP2K3K","b",2,"synt","5.49.164.229","trade",1356777,false,true,,false,1355978,39619,"proxy",25,0,25,55,,,,,,
2020-04-12 18:49:49,"SP2K3K","b",39619,"proxy","92.105.26.58","trade",1355978,true,true,,false,1356777,2,"synt",25,945,25,55,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",756,"coltrane","81.56.101.132","trade",1356624,false,true,,false,1356775,130181,"johndb5",75,0,75,30,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",130181,"johndb5","65.50.184.31","trade",1356775,true,true,,false,1356624,756,"coltrane",75,55,75,30,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",67735,"frenchbrain","2.28.205.104","trade",1355308,false,true,,false,1356775,130181,"johndb5",73,0,73,20,,,,,,
2020-04-12 18:49:49,"SP2K3K","a",130181,"johndb5","65.50.184.31","trade",1356775,true,true,,false,1355308,67735,"frenchbrain",75,85,73,20,,,,,,
2020-04-12 18:50:51,"SP2K3K","a",129880,"bobbrown","213.213.221.76","orderCreate",1356778,false,true,,false,,,,75,15,,,,,,,,
